Name,ID,Has Item,Mod,Class,Display Name
chisel:diorite,832,true,chisel,team.chisel.block.BlockCarvable,闪长岩
chisel:dirt,833,true,chisel,team.chisel.block.BlockCarvable,泥土
chisel:emerald_block,834,true,chisel,team.chisel.block.BlockBeaconBase,绿宝石块
chisel:end_Stone,835,true,chisel,team.chisel.block.BlockCarvable,末地石
chisel:factoryblock,836,true,chisel,team.chisel.block.BlockCarvable,工厂方块
chisel:factoryblock2,837,true,chisel,team.chisel.block.BlockCarvable,工厂方块
chisel:fantasyblock,838,true,chisel,team.chisel.block.BlockCarvable,紫色幻想石
chisel:fantasyblock2,839,true,chisel,team.chisel.block.BlockCarvable,幻想石
chisel:futura,840,true,chisel,team.chisel.block.BlockCarvable,科幻方块
chisel:futuraCircuit,841,true,chisel,team.chisel.block.BlockCarvableGlow,科幻电路
chisel:glass,842,true,chisel,team.chisel.block.BlockCarvableGlass,玻璃
chisel:glass2,843,true,chisel,team.chisel.block.BlockCarvableGlass,玻璃
chisel:glass_pane,844,true,chisel,team.chisel.block.BlockCarvablePane,玻璃板
chisel:stained_glass_forestry,845,true,chisel,team.chisel.block.BlockCarvableGlass,染色玻璃
chisel:stained_glass_white,846,true,chisel,team.chisel.block.BlockCarvableGlass,染色玻璃
chisel:stained_glass_yellow,847,true,chisel,team.chisel.block.BlockCarvableGlass,染色玻璃
chisel:stained_glass_lightgray,848,true,chisel,team.chisel.block.BlockCarvableGlass,染色玻璃
chisel:stained_glass_brown,849,true,chisel,team.chisel.block.BlockCarvableGlass,染色玻璃
chisel:stained_glass_pane_white,850,true,chisel,team.chisel.block.BlockCarvablePane,染色玻璃板
chisel:stained_glass_pane_magenta,851,true,chisel,team.chisel.block.BlockCarvablePane,染色玻璃板
chisel:stained_glass_pane_yellow,852,true,chisel,team.chisel.block.BlockCarvablePane,染色玻璃板
chisel:stained_glass_pane_pink,853,true,chisel,team.chisel.block.BlockCarvablePane,染色玻璃板
chisel:stained_glass_pane_lightgray,854,true,chisel,team.chisel.block.BlockCarvablePane,染色玻璃板
chisel:stained_glass_pane_purple,855,true,chisel,team.chisel.block.BlockCarvablePane,染色玻璃板
chisel:stained_glass_pane_brown,856,true,chisel,team.chisel.block.BlockCarvablePane,染色玻璃板
chisel:stained_glass_pane_red,857,true,chisel,team.chisel.block.BlockCarvablePane,染色玻璃板
chisel:glotek,858,true,chisel,team.chisel.block.BlockCarvableGlowie,GloTek
chisel:glowstone,859,true,chisel,team.chisel.block.BlockCarvableGlowstone,荧石
chisel:gold2,860,true,chisel,team.chisel.block.BlockBeaconBase,金块
chisel:gold_block,861,true,chisel,team.chisel.block.BlockBeaconBase,金块
chisel:granite,862,true,chisel,team.chisel.block.BlockCarvable,花岗岩
chisel:grimstone,863,true,chisel,team.chisel.block.BlockGrimstone,阴森石
chisel:hardened_clay,864,true,chisel,team.chisel.block.BlockCarvable,陶瓦
chisel:hardened_clay2,865,true,chisel,team.chisel.block.BlockCarvable,陶瓦
chisel:hardened_clay_white,866,true,chisel,team.chisel.block.BlockCarvable,白色陶瓦
chisel:hardened_clay_white2,867,true,chisel,team.chisel.block.BlockCarvable,白色陶瓦
chisel:hardened_clay_orange,868,true,chisel,team.chisel.block.BlockCarvable,橙色陶瓦
chisel:hardened_clay_orange2,869,true,chisel,team.chisel.block.BlockCarvable,橙色陶瓦
chisel:hardened_clay_magenta,870,true,chisel,team.chisel.block.BlockCarvable,品红色陶瓦
chisel:hardened_clay_magenta2,871,true,chisel,team.chisel.block.BlockCarvable,品红色陶瓦
chisel:hardened_clay_lightblue,872,true,chisel,team.chisel.block.BlockCarvable,淡蓝色陶瓦
chisel:hardened_clay_lightblue2,873,true,chisel,team.chisel.block.BlockCarvable,淡蓝色陶瓦
chisel:hardened_clay_yellow,874,true,chisel,team.chisel.block.BlockCarvable,黄色陶瓦
chisel:hardened_clay_yellow2,875,true,chisel,team.chisel.block.BlockCarvable,黄色陶瓦
chisel:hardened_clay_lime,876,true,chisel,team.chisel.block.BlockCarvable,黄绿色陶瓦
chisel:hardened_clay_lime2,877,true,chisel,team.chisel.block.BlockCarvable,黄绿色陶瓦
chisel:hardened_clay_pink,878,true,chisel,team.chisel.block.BlockCarvable,粉红色陶瓦
chisel:hardened_clay_pink2,879,true,chisel,team.chisel.block.BlockCarvable,粉红色陶瓦
chisel:hardened_clay_gray,880,true,chisel,team.chisel.block.BlockCarvable,灰色陶瓦
chisel:hardened_clay_gray2,881,true,chisel,team.chisel.block.BlockCarvable,灰色陶瓦
chisel:hardened_clay_lightgray,882,true,chisel,team.chisel.block.BlockCarvable,淡灰色陶瓦
chisel:hardened_clay_lightgray2,883,true,chisel,team.chisel.block.BlockCarvable,淡灰色陶瓦
chisel:hardened_clay_cyan,884,true,chisel,team.chisel.block.BlockCarvable,青色陶瓦
chisel:hardened_clay_cyan2,885,true,chisel,team.chisel.block.BlockCarvable,青色陶瓦
chisel:hardened_clay_purple,886,true,chisel,team.chisel.block.BlockCarvable,紫色陶瓦
chisel:hardened_clay_purple2,887,true,chisel,team.chisel.block.BlockCarvable,紫色陶瓦
chisel:hardened_clay_blue,888,true,chisel,team.chisel.block.BlockCarvable,蓝色陶瓦
chisel:hardened_clay_blue2,889,true,chisel,team.chisel.block.BlockCarvable,蓝色陶瓦
chisel:hardened_clay_brown,890,true,chisel,team.chisel.block.BlockCarvable,棕色陶瓦
chisel:hardened_clay_brown2,891,true,chisel,team.chisel.block.BlockCarvable,棕色陶瓦
chisel:hardened_clay_green,892,true,chisel,team.chisel.block.BlockCarvable,绿色陶瓦
chisel:hardened_clay_green2,893,true,chisel,team.chisel.block.BlockCarvable,绿色陶瓦
chisel:hardened_clay_red,894,true,chisel,team.chisel.block.BlockCarvable,红色陶瓦
chisel:hardened_clay_red2,895,true,chisel,team.chisel.block.BlockCarvable,红色陶瓦
chisel:hardened_clay_black,896,true,chisel,team.chisel.block.BlockCarvable,黑色陶瓦
chisel:hardened_clay_black2,897,true,chisel,team.chisel.block.BlockCarvable,黑色陶瓦
chisel:hexPlating,898,true,chisel,team.chisel.block.BlockCarvableGlow,六角金属镀层块
chisel:hexLargePlating,899,true,chisel,team.chisel.block.BlockCarvableGlow,大型六角金属镀层块
chisel:holystone,900,true,chisel,team.chisel.block.BlockHolystone,神圣石
chisel:hempcrete,901,true,chisel,team.chisel.block.BlockCarvable,汉麻混凝土
chisel:hempcretesand,902,true,chisel,team.chisel.block.BlockCarvableSand,粉状汉麻混凝土
chisel:ice,903,true,chisel,team.chisel.block.BlockCarvableIce,冰
chisel:ice_pillar,904,true,chisel,team.chisel.block.BlockCarvableIce,冰柱
chisel:ice_stairs.0,905,true,chisel,team.chisel.block.BlockCarvableIceStairs,冰楼梯
chisel:ice_stairs.1,906,true,chisel,team.chisel.block.BlockCarvableIceStairs,冰楼梯
chisel:ice_stairs.2,907,true,chisel,team.chisel.block.BlockCarvableIceStairs,冰楼梯
chisel:ice_stairs.3,908,true,chisel,team.chisel.block.BlockCarvableIceStairs,冰楼梯
chisel:ice_stairs.4,909,true,chisel,team.chisel.block.BlockCarvableIceStairs,冰楼梯
chisel:ice_stairs.5,910,true,chisel,team.chisel.block.BlockCarvableIceStairs,冰楼梯
chisel:ice_stairs.6,911,true,chisel,team.chisel.block.BlockCarvableIceStairs,冰楼梯
chisel:ice_stairs.7,912,true,chisel,team.chisel.block.BlockCarvableIceStairs,冰楼梯
chisel:iron_bars,913,true,chisel,team.chisel.block.BlockCarvablePane,铁栅栏
chisel:iron2,914,true,chisel,team.chisel.block.BlockBeaconBase,铁块
chisel:iron_block,915,true,chisel,team.chisel.block.BlockBeaconBase,铁块
chisel:jackolantern1,916,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜灯
chisel:jackolantern2,917,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜灯
chisel:jackolantern3,918,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜灯
chisel:jackolantern4,919,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜灯
chisel:jackolantern5,920,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜灯
chisel:jackolantern6,921,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜灯
chisel:jackolantern7,922,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜灯
chisel:jackolantern8,923,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜灯
chisel:jackolantern9,924,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜灯
chisel:jackolantern10,925,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜灯
chisel:jackolantern11,926,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜灯
chisel:jackolantern12,927,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜灯
chisel:jackolantern13,928,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜灯
chisel:jackolantern14,929,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜灯
chisel:jackolantern15,930,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜灯
chisel:jackolantern16,931,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜灯
chisel:laboratoryblock,932,true,chisel,team.chisel.block.BlockCarvable,实验室方块
chisel:lapis_block,933,true,chisel,team.chisel.block.BlockCarvable,青金石块
chisel:lavastone,934,true,chisel,team.chisel.block.BlockLavastone,熔岩石
chisel:leadblock,935,true,chisel,team.chisel.block.BlockBeaconBase,铅块
chisel:leaves,936,true,chisel,team.chisel.block.BlockLeaf,树叶
chisel:limestone,937,true,chisel,team.chisel.block.BlockCarvable,石灰岩
chisel:limestone_slab,938,true,chisel,team.chisel.block.BlockCarvableSlab,石灰岩台阶
chisel:limestone_slab_top,939,true,chisel,team.chisel.block.BlockCarvableSlab,石灰岩台阶
chisel:limestone_stairs.0,940,true,chisel,team.chisel.block.BlockCarvableStairs,石灰岩楼梯
chisel:limestone_stairs.1,941,true,chisel,team.chisel.block.BlockCarvableStairs,石灰岩楼梯
chisel:limestone_stairs.2,942,true,chisel,team.chisel.block.BlockCarvableStairs,石灰岩楼梯
chisel:limestone_stairs.3,943,true,chisel,team.chisel.block.BlockCarvableStairs,石灰岩楼梯
chisel:limestone_stairs.4,944,true,chisel,team.chisel.block.BlockCarvableStairs,石灰岩楼梯
chisel:limestone_stairs.5,945,true,chisel,team.chisel.block.BlockCarvableStairs,石灰岩楼梯
chisel:limestone_stairs.6,946,true,chisel,team.chisel.block.BlockCarvableStairs,石灰岩楼梯
chisel:limestone_stairs.7,947,true,chisel,team.chisel.block.BlockCarvableStairs,石灰岩楼梯
chisel:marble,948,true,chisel,team.chisel.block.BlockCarvable,大理石
chisel:marble_slab,949,true,chisel,team.chisel.block.BlockCarvableSlab,大理石台阶
chisel:marble_slab_top,950,true,chisel,team.chisel.block.BlockCarvableSlab,大理石台阶
chisel:marble_stairs.0,951,true,chisel,team.chisel.block.BlockCarvableStairs,大理石楼梯
chisel:marble_stairs.1,952,true,chisel,team.chisel.block.BlockCarvableStairs,大理石楼梯
chisel:marble_stairs.2,953,true,chisel,team.chisel.block.BlockCarvableStairs,大理石楼梯
chisel:marble_stairs.3,954,true,chisel,team.chisel.block.BlockCarvableStairs,大理石楼梯
chisel:marble_stairs.4,955,true,chisel,team.chisel.block.BlockCarvableStairs,大理石楼梯
chisel:marble_stairs.5,956,true,chisel,team.chisel.block.BlockCarvableStairs,大理石楼梯
chisel:marble_stairs.6,957,true,chisel,team.chisel.block.BlockCarvableStairs,大理石楼梯
chisel:marble_stairs.7,958,true,chisel,team.chisel.block.BlockCarvableStairs,大理石楼梯
chisel:marble_pillar,959,true,chisel,team.chisel.block.BlockCarvable,大理石柱
chisel:marble_pillar_slab,960,true,chisel,team.chisel.block.BlockCarvableSlab,大理石柱板
chisel:marble_pillar_slab_top,961,true,chisel,team.chisel.block.BlockCarvableSlab,大理石柱板
chisel:nation,962,true,chisel,team.chisel.block.BlockCarvable,帝国方块
chisel:rebel,963,true,chisel,team.chisel.block.BlockCarvable,叛军方块
chisel:neonite,964,true,chisel,team.chisel.block.BlockCarvableGlowie,霓虹石
chisel:nether_brick,965,true,chisel,team.chisel.block.BlockCarvable,地狱砖
chisel:netherrack,966,true,chisel,null,地狱岩
chisel:nucrete,967,true,chisel,team.chisel.block.BlockCarvable,结构混凝土
chisel:obsidian,968,true,chisel,team.chisel.block.BlockCarvable,黑曜石
chisel:packedice,969,true,chisel,team.chisel.block.BlockCarvablePackedIce,浮冰
chisel:packedice_pillar,970,true,chisel,team.chisel.block.BlockCarvablePackedIce,浮冰柱
chisel:packedice_stairs.0,971,true,chisel,team.chisel.block.BlockCarvablePackedIceStairs,浮冰楼梯
chisel:packedice_stairs.1,972,true,chisel,team.chisel.block.BlockCarvablePackedIceStairs,浮冰楼梯
chisel:packedice_stairs.2,973,true,chisel,team.chisel.block.BlockCarvablePackedIceStairs,浮冰楼梯
chisel:packedice_stairs.3,974,true,chisel,team.chisel.block.BlockCarvablePackedIceStairs,浮冰楼梯
chisel:packedice_stairs.4,975,true,chisel,team.chisel.block.BlockCarvablePackedIceStairs,浮冰楼梯
chisel:packedice_stairs.5,976,true,chisel,team.chisel.block.BlockCarvablePackedIceStairs,浮冰楼梯
chisel:packedice_stairs.6,977,true,chisel,team.chisel.block.BlockCarvablePackedIceStairs,浮冰楼梯
chisel:packedice_stairs.7,978,true,chisel,team.chisel.block.BlockCarvablePackedIceStairs,浮冰楼梯
chisel:paperwall,979,true,chisel,team.chisel.block.BlockCarvablePane,障子
chisel:paperwall_block,980,true,chisel,team.chisel.block.BlockCarvable,障子方块
chisel:present,981,true,chisel,team.chisel.block.BlockPresent,礼物
chisel:pumpkin1,982,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜
chisel:pumpkin2,983,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜
chisel:pumpkin3,984,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜
chisel:pumpkin4,985,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜
chisel:pumpkin5,986,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜
chisel:pumpkin6,987,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜
chisel:pumpkin7,988,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜
chisel:pumpkin8,989,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜
chisel:pumpkin9,990,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜
chisel:pumpkin10,991,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜
chisel:pumpkin11,992,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜
chisel:pumpkin12,993,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜
chisel:pumpkin13,994,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜
chisel:pumpkin14,995,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜
chisel:pumpkin15,996,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜
chisel:pumpkin16,997,true,chisel,team.chisel.block.BlockCarvablePumpkin,南瓜
chisel:purpur,998,true,chisel,team.chisel.block.BlockCarvable,紫珀块
chisel:redstone_block,999,true,chisel,team.chisel.block.BlockCarvablePowered,红石块
chisel:road_line,1000,true,chisel,team.chisel.block.BlockRoadLine,道路标线
chisel:sandstone,1001,true,chisel,team.chisel.block.BlockCarvable,沙石
chisel:sandstone2,1002,true,chisel,team.chisel.block.BlockCarvable,沙石
chisel:sandstone_scribbles,1003,true,chisel,team.chisel.block.BlockCarvable,刻文沙石
chisel:silverblock,1004,true,chisel,team.chisel.block.BlockBeaconBase,银块
chisel:sand_snakestone,1005,true,chisel,team.chisel.block.BlockSnakestone,蛇纹沙石
chisel:stone_snakestone,1006,true,chisel,team.chisel.block.BlockSnakestone,蛇纹石头
chisel:obsidian_snakestone,1007,true,chisel,team.chisel.block.BlockSnakestoneObsidian,蛇纹黑曜石
chisel:steelblock,1008,true,chisel,team.chisel.block.BlockBeaconBase,钢块
chisel:stonebricksmooth,1009,true,chisel,team.chisel.block.BlockCarvable,石砖
chisel:sveltstone,1010,true,chisel,team.chisel.block.BlockCarvable,精致石头
chisel:technical,1011,true,chisel,team.chisel.block.BlockCarvable,工艺方块
chisel:technical2,1012,true,chisel,team.chisel.block.BlockCarvableGlass,简易工艺方块
chisel:technical3,1013,true,chisel,team.chisel.block.BlockCarvable,工业工艺方块
chisel:technical4,1014,true,chisel,team.chisel.block.BlockCarvable,工艺方块
chisel:templeblock,1015,true,chisel,team.chisel.block.BlockEldritch,神庙石
chisel:mossy_templeblock,1016,true,chisel,team.chisel.block.BlockEldritch,神庙苔石
chisel:tinblock,1017,true,chisel,team.chisel.block.BlockBeaconBase,锡块
chisel:torch1,1018,true,chisel,team.chisel.block.BlockCarvableTorch,火把
chisel:torch2,1019,true,chisel,team.chisel.block.BlockCarvableTorch,火把
chisel:torch3,1020,true,chisel,team.chisel.block.BlockCarvableTorch,火把
chisel:torch4,1021,true,chisel,team.chisel.block.BlockCarvableTorch,火把
chisel:torch5,1022,true,chisel,team.chisel.block.BlockCarvableTorch,火把
chisel:torch6,1023,true,chisel,team.chisel.block.BlockCarvableTorch,火把
chisel:torch7,1024,true,chisel,team.chisel.block.BlockCarvableTorch,火把
chisel:torch8,1025,true,chisel,team.chisel.block.BlockCarvableTorch,火把
chisel:torch9,1026,true,chisel,team.chisel.block.BlockCarvableTorch,火把
chisel:torch10,1027,true,chisel,team.chisel.block.BlockCarvableTorch,火把
chisel:tyrian,1028,true,chisel,team.chisel.block.BlockCarvable,未来风格金属块
chisel:uraniumblock,1029,true,chisel,team.chisel.block.BlockBeaconBase,铀块
chisel:valentines,1030,true,chisel,team.chisel.block.BlockCarvable,爱之方块
chisel:voidstone,1031,true,chisel,team.chisel.block.BlockCarvable,虚空石
chisel:voidstone2,1032,true,chisel,team.chisel.block.BlockCarvable,充能虚空石
chisel:voidstoneRunic,1033,true,chisel,team.chisel.block.BlockCarvable,符文虚空石
chisel:voidstonePillar,1034,true,chisel,team.chisel.block.BlockCarvable,虚空石柱
chisel:voidstonePillar2,1035,true,chisel,team.chisel.block.BlockCarvable,充能虚空石柱
chisel:warningSign,1036,true,chisel,team.chisel.block.BlockCarvableLayered,警告标志
chisel:waterstone,1037,true,chisel,team.chisel.block.BlockWaterstone,水磨石
chisel:oak_planks,1038,true,chisel,team.chisel.block.BlockCarvable,橡木木板
chisel:spruce_planks,1039,true,chisel,team.chisel.block.BlockCarvable,云杉木板
chisel:birch_planks,1040,true,chisel,team.chisel.block.BlockCarvable,白桦木板
chisel:jungle_planks,1041,true,chisel,team.chisel.block.BlockCarvable,丛林木板
chisel:acacia_planks,1042,true,chisel,team.chisel.block.BlockCarvable,金合欢木板
chisel:dark_oak_planks,1043,true,chisel,team.chisel.block.BlockCarvable,深色橡木木板
chisel:woolen_clay,1044,true,chisel,team.chisel.block.BlockCarvable,羊毛黏土
chisel:froglight,1045,true,chisel,team.chisel.block.BlockCarvable,蛙明灯
chisel:lantern,1046,true,chisel,team.chisel.block.BlockCarvable,灯笼
chisel:sheetmetal,1047,true,chisel,team.chisel.block.BlockCarvable,板金属
chisel:moss,1048,true,chisel,team.chisel.block.BlockCarvable,苔藓
chisel:moss_carpet,1049,true,chisel,team.chisel.block.BlockCarvableCarpet,覆地苔藓
chisel:electrumblock,1050,true,chisel,team.chisel.block.BlockBeaconBase,琥珀金块
chisel:invarblock,1051,true,chisel,team.chisel.block.BlockBeaconBase,殷钢块
chisel:nickelblock,1052,true,chisel,team.chisel.block.BlockBeaconBase,镍块
chisel:platinumblock,1053,true,chisel,team.chisel.block.BlockBeaconBase,铂块
chisel:castironblock,1054,true,chisel,team.chisel.block.BlockBeaconBase,Block of Cast Iron
