Name,ID,Has Block,Mod,Class,Display Name
harvestcraft:pamcherrySapling,1461,true,harvestcraft,net.minecraft.item.ItemBlock,樱桃树苗
harvestcraft:pamchestnutSapling,1462,true,harvestcraft,net.minecraft.item.ItemBlock,板栗树苗
harvestcraft:pamcinnamonSapling,1463,true,harvestcraft,net.minecraft.item.ItemBlock,肉桂树苗
harvestcraft:pamcoconutSapling,1464,true,harvestcraft,net.minecraft.item.ItemBlock,椰子树苗
harvestcraft:pamdateSapling,1465,true,harvestcraft,net.minecraft.item.ItemBlock,枣椰树苗
harvestcraft:pamdragonfruitSapling,1466,true,harvestcraft,net.minecraft.item.ItemBlock,火龙果树苗
harvestcraft:pamdurianSapling,1467,true,harvestcraft,net.minecraft.item.ItemBlock,榴莲树苗
harvestcraft:pamfigSapling,1468,true,harvestcraft,net.minecraft.item.ItemBlock,无花果树苗
harvestcraft:pamgrapefruitSapling,1469,true,harvestcraft,net.minecraft.item.ItemBlock,西柚树苗
harvestcraft:pamlemonSapling,1470,true,harvestcraft,net.minecraft.item.ItemBlock,柠檬树苗
harvestcraft:pamlimeSapling,1471,true,harvestcraft,net.minecraft.item.ItemBlock,酸橙树苗
harvestcraft:pammapleSapling,1472,true,harvestcraft,net.minecraft.item.ItemBlock,枫树树苗
harvestcraft:pammangoSapling,1473,true,harvestcraft,net.minecraft.item.ItemBlock,芒果树苗
harvestcraft:pamnutmegSapling,1474,true,harvestcraft,net.minecraft.item.ItemBlock,肉豆蔻树苗
harvestcraft:pamoliveSapling,1475,true,harvestcraft,net.minecraft.item.ItemBlock,橄榄树苗
harvestcraft:pamorangeSapling,1476,true,harvestcraft,net.minecraft.item.ItemBlock,柑橘树苗
harvestcraft:pampapayaSapling,1477,true,harvestcraft,net.minecraft.item.ItemBlock,木瓜树苗
harvestcraft:pampaperbarkSapling,1478,true,harvestcraft,net.minecraft.item.ItemBlock,白千层树树苗
harvestcraft:pampeachSapling,1479,true,harvestcraft,net.minecraft.item.ItemBlock,桃子树苗
harvestcraft:pampearSapling,1480,true,harvestcraft,net.minecraft.item.ItemBlock,梨树树苗
harvestcraft:pampecanSapling,1481,true,harvestcraft,net.minecraft.item.ItemBlock,山核桃树苗
harvestcraft:pampeppercornSapling,1482,true,harvestcraft,net.minecraft.item.ItemBlock,胡椒树苗
harvestcraft:pampersimmonSapling,1483,true,harvestcraft,net.minecraft.item.ItemBlock,柿子树苗
harvestcraft:pampistachioSapling,1484,true,harvestcraft,net.minecraft.item.ItemBlock,开心果树苗
harvestcraft:pamplumSapling,1485,true,harvestcraft,net.minecraft.item.ItemBlock,李树树苗
harvestcraft:pampomegranateSapling,1486,true,harvestcraft,net.minecraft.item.ItemBlock,石榴树苗
harvestcraft:pamstarfruitSapling,1487,true,harvestcraft,net.minecraft.item.ItemBlock,杨桃树苗
harvestcraft:pamvanillabeanSapling,1488,true,harvestcraft,net.minecraft.item.ItemBlock,香草树苗
harvestcraft:pamwalnutSapling,1489,true,harvestcraft,net.minecraft.item.ItemBlock,核桃树苗
harvestcraft:pamgooseberrySapling,1490,true,harvestcraft,net.minecraft.item.ItemBlock,醋栗树苗
harvestcraft:pamApple,1491,true,harvestcraft,net.minecraft.item.ItemBlock,苹果
harvestcraft:pamAlmond,1492,true,harvestcraft,net.minecraft.item.ItemBlock,扁桃
harvestcraft:pamApricot,1493,true,harvestcraft,net.minecraft.item.ItemBlock,杏子
harvestcraft:pamAvocado,1494,true,harvestcraft,net.minecraft.item.ItemBlock,鳄梨
harvestcraft:pamBanana,1495,true,harvestcraft,net.minecraft.item.ItemBlock,香蕉
harvestcraft:pamCashew,1496,true,harvestcraft,net.minecraft.item.ItemBlock,腰果
harvestcraft:pamCherry,1497,true,harvestcraft,net.minecraft.item.ItemBlock,樱桃
harvestcraft:pamChestnut,1498,true,harvestcraft,net.minecraft.item.ItemBlock,栗子
harvestcraft:pamCinnamon,1499,true,harvestcraft,net.minecraft.item.ItemBlock,肉桂原木
harvestcraft:pamCoconut,1500,true,harvestcraft,net.minecraft.item.ItemBlock,椰子
harvestcraft:pamDate,1501,true,harvestcraft,net.minecraft.item.ItemBlock,枣椰
harvestcraft:pamDragonfruit,1502,true,harvestcraft,net.minecraft.item.ItemBlock,火龙果
harvestcraft:pamDurian,1503,true,harvestcraft,net.minecraft.item.ItemBlock,榴莲
harvestcraft:pamFig,1504,true,harvestcraft,net.minecraft.item.ItemBlock,无花果
harvestcraft:pamGrapefruit,1505,true,harvestcraft,net.minecraft.item.ItemBlock,西柚
harvestcraft:pamLemon,1506,true,harvestcraft,net.minecraft.item.ItemBlock,柠檬
harvestcraft:pamLime,1507,true,harvestcraft,net.minecraft.item.ItemBlock,酸橙
harvestcraft:pamMaple,1508,true,harvestcraft,net.minecraft.item.ItemBlock,枫树原木
harvestcraft:pamMango,1509,true,harvestcraft,net.minecraft.item.ItemBlock,芒果
harvestcraft:pamNutmeg,1510,true,harvestcraft,net.minecraft.item.ItemBlock,肉豆蔻
harvestcraft:pamOlive,1511,true,harvestcraft,net.minecraft.item.ItemBlock,橄榄
harvestcraft:pamOrange,1512,true,harvestcraft,net.minecraft.item.ItemBlock,橙子
harvestcraft:pamPapaya,1513,true,harvestcraft,net.minecraft.item.ItemBlock,木瓜
harvestcraft:pamPaperbark,1514,true,harvestcraft,net.minecraft.item.ItemBlock,白千层木原木
harvestcraft:pamPeach,1515,true,harvestcraft,net.minecraft.item.ItemBlock,桃子
harvestcraft:pamPear,1516,true,harvestcraft,net.minecraft.item.ItemBlock,梨
harvestcraft:pamPecan,1517,true,harvestcraft,net.minecraft.item.ItemBlock,山核桃
harvestcraft:pamPeppercorn,1518,true,harvestcraft,net.minecraft.item.ItemBlock,胡椒
harvestcraft:pamPersimmon,1519,true,harvestcraft,net.minecraft.item.ItemBlock,柿子
harvestcraft:pamPistachio,1520,true,harvestcraft,net.minecraft.item.ItemBlock,开心果
harvestcraft:pamPlum,1521,true,harvestcraft,net.minecraft.item.ItemBlock,李子
harvestcraft:pamPomegranate,1522,true,harvestcraft,net.minecraft.item.ItemBlock,石榴
harvestcraft:pamStarfruit,1523,true,harvestcraft,net.minecraft.item.ItemBlock,杨桃
harvestcraft:pamVanillabean,1524,true,harvestcraft,net.minecraft.item.ItemBlock,香草豆
harvestcraft:pamWalnut,1525,true,harvestcraft,net.minecraft.item.ItemBlock,核桃
harvestcraft:pamGooseberry,1526,true,harvestcraft,net.minecraft.item.ItemBlock,醋栗
harvestcraft:pamblackberryCrop,1527,true,harvestcraft,net.minecraft.item.ItemBlock,黑莓作物
harvestcraft:pamblueberryCrop,1528,true,harvestcraft,net.minecraft.item.ItemBlock,蓝莓作物
harvestcraft:pamcandleberryCrop,1529,true,harvestcraft,net.minecraft.item.ItemBlock,蜡杨梅作物
harvestcraft:pamraspberryCrop,1530,true,harvestcraft,net.minecraft.item.ItemBlock,树莓作物
harvestcraft:pamstrawberryCrop,1531,true,harvestcraft,net.minecraft.item.ItemBlock,草莓作物
harvestcraft:pamcactusfruitCrop,1532,true,harvestcraft,net.minecraft.item.ItemBlock,仙人掌果作物
harvestcraft:pamasparagusCrop,1533,true,harvestcraft,net.minecraft.item.ItemBlock,芦笋作物
harvestcraft:pambarleyCrop,1534,true,harvestcraft,net.minecraft.item.ItemBlock,大麦作物
harvestcraft:pamoatsCrop,1535,true,harvestcraft,net.minecraft.item.ItemBlock,燕麦作物
harvestcraft:pamryeCrop,1536,true,harvestcraft,net.minecraft.item.ItemBlock,黑麦作物
harvestcraft:pamcornCrop,1537,true,harvestcraft,net.minecraft.item.ItemBlock,玉米作物
harvestcraft:pambambooshootCrop,1538,true,harvestcraft,net.minecraft.item.ItemBlock,竹子作物
harvestcraft:pamcantaloupeCrop,1539,true,harvestcraft,net.minecraft.item.ItemBlock,哈密瓜作物
harvestcraft:pamcucumberCrop,1540,true,harvestcraft,net.minecraft.item.ItemBlock,黄瓜作物
harvestcraft:pamwintersquashCrop,1541,true,harvestcraft,net.minecraft.item.ItemBlock,冬南瓜作物
harvestcraft:pamzucchiniCrop,1542,true,harvestcraft,net.minecraft.item.ItemBlock,西葫芦作物
harvestcraft:pambeetCrop,1543,true,harvestcraft,net.minecraft.item.ItemBlock,甜菜作物
harvestcraft:pamonionCrop,1544,true,harvestcraft,net.minecraft.item.ItemBlock,洋葱作物
harvestcraft:pamparsnipCrop,1545,true,harvestcraft,net.minecraft.item.ItemBlock,防风草作物
harvestcraft:pampeanutCrop,1546,true,harvestcraft,net.minecraft.item.ItemBlock,花生作物
harvestcraft:pamradishCrop,1547,true,harvestcraft,net.minecraft.item.ItemBlock,小红萝卜作物
harvestcraft:pamrutabagaCrop,1548,true,harvestcraft,net.minecraft.item.ItemBlock,芜菁甘蓝作物
harvestcraft:pamsweetpotatoCrop,1549,true,harvestcraft,net.minecraft.item.ItemBlock,红薯作物
harvestcraft:pamturnipCrop,1550,true,harvestcraft,net.minecraft.item.ItemBlock,芜菁作物
harvestcraft:pamrhubarbCrop,1551,true,harvestcraft,net.minecraft.item.ItemBlock,大黄作物
harvestcraft:pamceleryCrop,1552,true,harvestcraft,net.minecraft.item.ItemBlock,芹菜作物
harvestcraft:pamgarlicCrop,1553,true,harvestcraft,net.minecraft.item.ItemBlock,大蒜作物
harvestcraft:pamgingerCrop,1554,true,harvestcraft,net.minecraft.item.ItemBlock,生姜作物
harvestcraft:pamspiceleafCrop,1555,true,harvestcraft,net.minecraft.item.ItemBlock,香料叶作物
harvestcraft:pamtealeafCrop,1556,true,harvestcraft,net.minecraft.item.ItemBlock,茶叶作物
harvestcraft:pamcoffeebeanCrop,1557,true,harvestcraft,net.minecraft.item.ItemBlock,咖啡豆作物
harvestcraft:pammustardseedsCrop,1558,true,harvestcraft,net.minecraft.item.ItemBlock,芥菜籽作物
harvestcraft:pambroccoliCrop,1559,true,harvestcraft,net.minecraft.item.ItemBlock,西兰花作物
harvestcraft:pamcauliflowerCrop,1560,true,harvestcraft,net.minecraft.item.ItemBlock,花菜作物
harvestcraft:pamleekCrop,1561,true,harvestcraft,net.minecraft.item.ItemBlock,韭菜作物
harvestcraft:pamlettuceCrop,1562,true,harvestcraft,net.minecraft.item.ItemBlock,生菜作物
harvestcraft:pamscallionCrop,1563,true,harvestcraft,net.minecraft.item.ItemBlock,大葱作物
harvestcraft:pamartichokeCrop,1564,true,harvestcraft,net.minecraft.item.ItemBlock,洋蓟作物
harvestcraft:pambrusselsproutCrop,1565,true,harvestcraft,net.minecraft.item.ItemBlock,芽甘蓝作物
harvestcraft:pamcabbageCrop,1566,true,harvestcraft,net.minecraft.item.ItemBlock,包菜作物
harvestcraft:pamspinachCrop,1567,true,harvestcraft,net.minecraft.item.ItemBlock,菠菜作物
harvestcraft:pamwhitemushroomCrop,1568,true,harvestcraft,net.minecraft.item.ItemBlock,白蘑菇作物
harvestcraft:pambeanCrop,1569,true,harvestcraft,net.minecraft.item.ItemBlock,豆子作物
harvestcraft:pamsoybeanCrop,1570,true,harvestcraft,net.minecraft.item.ItemBlock,黄豆作物
harvestcraft:pambellpepperCrop,1571,true,harvestcraft,net.minecraft.item.ItemBlock,甜椒作物
harvestcraft:pamchilipepperCrop,1572,true,harvestcraft,net.minecraft.item.ItemBlock,辣椒作物
harvestcraft:pameggplantCrop,1573,true,harvestcraft,net.minecraft.item.ItemBlock,茄子作物
harvestcraft:pamokraCrop,1574,true,harvestcraft,net.minecraft.item.ItemBlock,秋葵作物
harvestcraft:pampeasCrop,1575,true,harvestcraft,net.minecraft.item.ItemBlock,豌豆作物
harvestcraft:pamtomatoCrop,1576,true,harvestcraft,net.minecraft.item.ItemBlock,番茄作物
harvestcraft:pamcottonCrop,1577,true,harvestcraft,net.minecraft.item.ItemBlock,棉花作物
harvestcraft:pampineappleCrop,1578,true,harvestcraft,net.minecraft.item.ItemBlock,菠萝作物
harvestcraft:pamgrapeCrop,1579,true,harvestcraft,net.minecraft.item.ItemBlock,葡萄作物
harvestcraft:pamkiwiCrop,1580,true,harvestcraft,net.minecraft.item.ItemBlock,猕猴桃作物
harvestcraft:pamcranberryCrop,1581,true,harvestcraft,net.minecraft.item.ItemBlock,蔓越莓作物
harvestcraft:pamriceCrop,1582,true,harvestcraft,net.minecraft.item.ItemBlock,水稻作物
harvestcraft:pamseaweedCrop,1583,true,harvestcraft,net.minecraft.item.ItemBlock,海带作物
harvestcraft:pamcurryleafCrop,1584,true,harvestcraft,net.minecraft.item.ItemBlock,咖喱叶作物
harvestcraft:pamsesameseedsCrop,1585,true,harvestcraft,net.minecraft.item.ItemBlock,芝麻作物
harvestcraft:pamwaterchestnutCrop,1586,true,harvestcraft,net.minecraft.item.ItemBlock,荸荠作物
harvestcraft:pamcandleDeco1,1587,true,harvestcraft,net.minecraft.item.ItemBlock,白色蜡烛
harvestcraft:pamcandleDeco2,1588,true,harvestcraft,net.minecraft.item.ItemBlock,橙色蜡烛
harvestcraft:pamcandleDeco3,1589,true,harvestcraft,net.minecraft.item.ItemBlock,品红色蜡烛
harvestcraft:pamcandleDeco4,1590,true,harvestcraft,net.minecraft.item.ItemBlock,淡蓝色蜡烛
harvestcraft:pamcandleDeco5,1591,true,harvestcraft,net.minecraft.item.ItemBlock,黄色蜡烛
harvestcraft:pamcandleDeco6,1592,true,harvestcraft,net.minecraft.item.ItemBlock,黄绿色蜡烛
harvestcraft:pamcandleDeco7,1593,true,harvestcraft,net.minecraft.item.ItemBlock,粉色蜡烛
harvestcraft:pamcandleDeco8,1594,true,harvestcraft,net.minecraft.item.ItemBlock,深灰色蜡烛
harvestcraft:pamcandleDeco9,1595,true,harvestcraft,net.minecraft.item.ItemBlock,淡灰色蜡烛
harvestcraft:pamcandleDeco10,1596,true,harvestcraft,net.minecraft.item.ItemBlock,青色蜡烛
harvestcraft:pamcandleDeco11,1597,true,harvestcraft,net.minecraft.item.ItemBlock,紫色蜡烛
harvestcraft:pamcandleDeco12,1598,true,harvestcraft,net.minecraft.item.ItemBlock,蓝色蜡烛
harvestcraft:pamcandleDeco13,1599,true,harvestcraft,net.minecraft.item.ItemBlock,棕色蜡烛
harvestcraft:pamcandleDeco14,1600,true,harvestcraft,net.minecraft.item.ItemBlock,绿色蜡烛
harvestcraft:pamcandleDeco15,1601,true,harvestcraft,net.minecraft.item.ItemBlock,红色蜡烛
harvestcraft:pamcandleDeco16,1602,true,harvestcraft,net.minecraft.item.ItemBlock,黑色蜡烛
harvestcraft:pamcarrotCake,1603,true,harvestcraft,net.minecraft.item.ItemBlock,胡萝卜蛋糕
harvestcraft:pamcheeseCake,1604,true,harvestcraft,net.minecraft.item.ItemBlock,芝士蛋糕
harvestcraft:pamcherrycheeseCake,1605,true,harvestcraft,net.minecraft.item.ItemBlock,樱桃芝士蛋糕
harvestcraft:pampineappleupsidedownCake,1606,true,harvestcraft,net.minecraft.item.ItemBlock,菠萝蛋糕
harvestcraft:pamchocolatesprinkleCake,1607,true,harvestcraft,net.minecraft.item.ItemBlock,巧克力蛋糕
harvestcraft:pamredvelvetCake,1608,true,harvestcraft,net.minecraft.item.ItemBlock,红丝绒蛋糕
harvestcraft:pamlamingtonCake,1609,true,harvestcraft,net.minecraft.item.ItemBlock,拉明顿蛋糕
harvestcraft:pampavlovaCake,1610,true,harvestcraft,net.minecraft.item.ItemBlock,巴甫洛娃蛋糕
harvestcraft:pamholidayCake,1611,true,harvestcraft,net.minecraft.item.ItemBlock,节日蛋糕
harvestcraft:pampumpkincheeseCake,1612,true,harvestcraft,net.minecraft.item.ItemBlock,南瓜芝士蛋糕
ExtraTiC:moltenPokefennium,1613,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融铁血.name
ExtraTiC:moltenFairy,1614,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融精灵.name
ExtraTiC:moltenRedAurum,1615,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融赤金.name
ExtraTiC:moltenDarkSteel,1616,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融玄钢.name
ExtraTiC:moltenZinc,1617,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融盐.name
ExtraTiC:moltenBrass,1618,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融黄铜.name
ExtraTiC:moltenAdamantine.,1619,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融金刚.name
ExtraTiC:moltenConductiveIron,1620,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融导电铁.name
ExtraTiC:moltenElectricalSteel,1621,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融磁钢.name
ExtraTiC:moltenEnergeticAlloy,1622,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融充能合金.name
ExtraTiC:moltenPhasedGold,1623,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融脉冲合金.name
ExtraTiC:moltenPhasedIron,1624,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融焊锡.name
ExtraTiC:moltenRedstoneAlloy,1625,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融红石合金.name
ExtraTiC:liquidSilicon,1626,true,ExtraTiC,net.minecraft.item.ItemBlock,Liquid Silicon
ExtraTiC:moltenSoularium,1627,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融钛.name
ExtraTiC:moltenManasteel,1628,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融魔钢.name
ExtraTiC:moltenTerrasteel,1629,true,ExtraTiC,net.minecraft.item.ItemBlock,液氯.name
ExtraTiC:moltenElementium,1630,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融源质钢.name
ExtraTiC:moltenblutonium,1631,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融蓝钚.name
ExtraTiC:moltenLudicrite,1632,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融纯镥.name
ExtraTiC:moltenBedrockium,1633,true,ExtraTiC,net.minecraft.item.ItemBlock,熔融基岩.name
ExtraTiC:blockFunStuff,1634,true,ExtraTiC,glassmaker.extratic.metals.ItemSoildMetalBlock,精灵方块
ForgeRelocation:relocation.blockmovingrow,1635,true,ForgeRelocation,mrtjp.core.block.ItemBlockCore,tile.relocation.blockmovingrow|0.name
MCFrames:mcframes.motor,1636,true,MCFrames,mrtjp.core.block.ItemBlockCore,Debug框架电机
MCFrames:mcframes.frame,1637,true,MCFrames,mrtjp.mcframes.ItemBlockFrame,框架
HardcoreQuesting:item_barrel,1638,true,HardcoreQuesting,net.minecraft.item.ItemBlock,异次元矿物提交系统
HardcoreQuesting:quest_tracker,1639,true,HardcoreQuesting,net.minecraft.item.ItemBlock,任务追踪系统
HardcoreQuesting:quest_portal,1640,true,HardcoreQuesting,hardcorequesting.items.ItemBlockPortal,任务门系统
IronChest:BlockIronChest,1641,true,IronChest,cpw.mods.ironchest.ItemIronChest,铁箱子
JABBA:barrel,1642,true,JABBA,net.minecraft.item.ItemBlock,更好的桶
jaffa:kaleCrop,1643,true,jaffa,net.minecraft.item.ItemBlock,羽衣甘蓝作物
jaffa:CreamTile,1644,true,jaffa,net.minecraft.item.ItemBlock,奶油块
jaffa:blockFluidMustard,1645,true,jaffa,net.minecraft.item.ItemBlock,tile.fluidMustardBlock.name
jaffa:blockFluidCream,1646,true,jaffa,net.minecraft.item.ItemBlock,tile.fluidCreamBlock.name
jaffa:blockFluidOil,1647,true,jaffa,net.minecraft.item.ItemBlock,tile.fluidOilBlock.name
jaffa:blockFluidStock,1648,true,jaffa,net.minecraft.item.ItemBlock,tile.fluidStockBlock.name
jaffa:blockFluidVinegar,1649,true,jaffa,net.minecraft.item.ItemBlock,tile.fluidVinegarBlock.name
jaffa:blockFluidIceCream,1650,true,jaffa,net.minecraft.item.ItemBlock,tile.fluidIceCreamBlock.name
neenergistics:tile.pattern_interface,1651,true,neenergistics,appeng.block.AEBaseItemBlock,样板接口
OpenBlocks:ladder,1652,true,OpenBlocks,openmods.item.ItemOpenBlock,梯子活板门
OpenBlocks:guide,1653,true,OpenBlocks,openblocks.common.item.ItemGuide,建筑指导仪
OpenBlocks:builder_guide,1654,true,OpenBlocks,openblocks.common.item.ItemGuide,强化建筑指导仪
OpenBlocks:elevator,1655,true,OpenBlocks,openblocks.common.item.ItemElevator,电梯
OpenBlocks:elevator_rotating,1656,true,OpenBlocks,openblocks.common.item.ItemElevator,旋转电梯
OpenBlocks:heal,1657,true,OpenBlocks,openmods.item.ItemOpenBlock,治愈方块
OpenBlocks:target,1658,true,OpenBlocks,openmods.item.ItemOpenBlock,靶子
OpenBlocks:grave,1659,true,OpenBlocks,openmods.item.ItemOpenBlock,墓碑
OpenBlocks:flag,1660,true,OpenBlocks,openblocks.common.item.ItemFlagBlock,旗子
OpenBlocks:tank,1661,true,OpenBlocks,openblocks.common.item.ItemTankBlock,蓄水槽
OpenBlocks:trophy,1662,true,OpenBlocks,openblocks.common.item.ItemTrophyBlock,纪念雕像
OpenBlocks:beartrap,1663,true,OpenBlocks,openmods.item.ItemOpenBlock,捕兽夹
OpenBlocks:sprinkler,1664,true,OpenBlocks,openmods.item.ItemOpenBlock,洒水器
OpenBlocks:cannon,1665,true,OpenBlocks,openmods.item.ItemOpenBlock,投掷加农炮
OpenBlocks:vacuumhopper,1666,true,OpenBlocks,openmods.item.ItemOpenBlock,虚空漏斗
OpenBlocks:sponge,1667,true,OpenBlocks,openmods.item.ItemOpenBlock,海绵
OpenBlocks:bigbutton,1668,true,OpenBlocks,openmods.item.ItemOpenBlock,大型按钮
